Theta_MCP,Theta_PIP,Theta_DIP
0.010380240566205361,0.07352314780874744,0.0514662034661232
1.191134895603763e-07,0.06385433083008639,0.04469803158106046
1.855595250483106e-12,0.08517558252803417,0.059622907769623916
1.3592093675288011e-17,0.12523560627795882,0.08766492439457119
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.37459584825572434,0.0,0.0
0.5143918280973981,0.0,0.0
0.7624084425107627,0.10906095643028986,0.0763426695012029
1.140245056881195,0.08500611474586642,0.05950428032210647
1.2187049743967573,0.08517803299381031,0.05962462309566722
1.195660180460347,0.08517803695126785,0.0596246258658875
1.1956599293552332,0.08517803695132682,0.05962462586592877
1.195659929354258,0.08517803695132684,0.05962462586592877
1.1956599293542582,0.08517803695132684,0.05962462586592878
1.1956599293542582,0.08517803695132685,0.05962462586592879
1.1956599293542582,0.08517803695132686,0.059624625865928794
1.195659929354258,0.08517803695132682,0.059624625865928774
1.1956599293542585,0.08517803695132684,0.05962462586592878
1.195659929354258,0.08517803695132682,0.05962462586592878
1.195659929354258,0.08517803695132682,0.059624625865928774
1.1956599293542582,0.08517803695132684,0.05962462586592878
1.1956599293542578,0.08517803695132681,0.05962462586592876
1.1956599293542582,0.08517803695132684,0.05962462586592878
1.1956599293542582,0.08517803695132682,0.059624625865928774
1.1956599293542578,0.08517803695132684,0.059624625865928774
1.1956599293542582,0.08517803695132684,0.059624625865928774
1.1956599293542582,0.08517803695132684,0.05962462586592879
1.195659929354258,0.08517803695132682,0.05962462586592877
1.195659929354258,0.08517803695132681,0.059624625865928774
1.195659929354258,0.08517803695132681,0.05962462586592877
1.1956599293542582,0.08517803695132682,0.059624625865928774
1.1956599293542582,0.08517803695132684,0.05962462586592878
1.1956599293542582,0.08517803695132684,0.05962462586592879
1.1956599293542582,0.08517803695132685,0.059624625865928794
1.1956599293543286,0.08517803695137763,0.05962462586596434
1.195659929356717,0.08517803695309062,0.05962462586716343
1.195659929356777,0.08517803695307394,0.059624625867151754
